fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,quality
0.051282051,1,0.299999993,0.250000009,0.18604652,0.7380952,0.7627119,0.335346163,1,0.432835817,0.596153846,0.33333334
1,0.583333312,0.612500012,1,0.709302312,0.21428572,0.1440678,1,0.025316552,0.611940305,0.519230843,0.33333334
1,0.583333312,0.612500012,1,0.709302312,0.21428572,0.1440678,1,0.025316552,0.611940305,0.519230843,0.33333334
0.807692259,0.455555524,0.612500012,1,0.976744194,0.21428572,0.09322034,1,0.215189789,0.343283573,0.634615348,0.6666667
1,0.583333312,0.612500012,1,0.709302312,0.21428572,0.1440678,1,0.025316552,0.611940305,0.519230843,0.33333334
0.807692259,0.455555524,0.612500012,1,0.976744194,0.21428572,0.09322034,1,0.215189789,0.343283573,0.634615348,0.6666667
1,0.388888888,0.612500012,1,0.593023266,0.11904762,0.34745762,1,0.506329054,0.522388061,0.82692304,0.6666667
1,0.53333336,0.612500012,0.678571412,0.476744221,0.0952381,0.11016949,0.939579107,0.303797601,0.358208932,0.576923004,0.33333334
0.564102564,0.355555553,0.612500012,0.53571432,0.511627926,0.5952381,0.9745763,0.778448721,0.417721543,0.373134291,0.153846117,0.33333334
0.564102564,0.466666691,0.612500012,0.714285748,0.697674381,0.95238096,0.88135594,0.818731317,0.227848005,0.417910458,0.153846117,0.33333334
0.384615372,0.18888888,0.612500012,0.64285716,0.674418607,0.5714286,0.45762712,0.707955678,0.518987269,0.417910458,0.32692315,0.6666667
1,0.388888888,0.612500012,1,0.593023266,0.11904762,0.34745762,1,0.506329054,0.522388061,0.82692304,0.6666667
1,0.53333336,0.612500012,0.678571412,0.476744221,0.0952381,0.11016949,0.939579107,0.303797601,0.358208932,0.576923004,0.33333334
0.525641001,0.644444431,0.299999993,0.571428571,1,0.0952381,0.076271184,0.90936866,0.531645485,0.402985099,0.115384615,0.6666667
0.525641001,0.644444431,0.299999993,0.571428571,1,0.0952381,0.076271184,0.90936866,0.531645485,0.402985099,0.115384615,0.6666667
0.666666691,0.422222222,0.612500012,0.607142823,1,0.0952381,0.118644066,0.89929651,0.518987269,0.68656719,0.442307656,0.6666667
0.205128181,0.266666683,0.299999993,0.464285731,0.709302312,0.42857143,0.30508474,0.456193952,0.848101181,0.358208932,0.634615348,0.6666667
0.884615385,0.255555549,0.612500012,0.85714284,0.418604655,0.21428572,0.26271185,1,0.531645485,0.865671678,0.5,0.6666667
0.205128181,0.266666683,0.299999993,0.464285731,0.709302312,0.42857143,0.30508474,0.456193952,0.848101181,0.358208932,0.634615348,0.6666667
0.717948693,0.133333327,0.612500012,0.53571432,0.476744221,0.21428572,0.18644068,0.778448721,0.303797601,0.417910458,0.384615311,0.33333334
0.756410256,0.522222193,0.612500012,0.428571395,0.418604655,0.30952382,0.34745762,0.90936866,0.506329054,0.343283573,0.230769304,0
0.769230818,0.244444448,0.612500012,0.821428588,0.511627926,0.45238096,0.6101695,0.919434807,0.36708868,0.552238779,0.307692308,0.6666667
0.987179512,0.166666679,0.612500012,0.785714252,0.523255856,0.64285713,0.33898306,0.929506957,0.379746896,0.701492549,0.346153809,0.6666667
0.679487131,0.422222222,0.299999993,0.499999983,0.802325583,0.11904762,0.06779661,0.778448721,0.556961917,0.283582047,0.307692308,0
0.538461563,0.355555553,0.612500012,0.678571412,0.569767405,0.4047619,0.8898305,0.818731317,0.506329054,0.402985099,0.211538462,0.33333334
0.538461563,0.388888888,0.612500012,0.714285748,0.593023266,0.3809524,0.88135594,0.818731317,0.493670838,0.402985099,0.269230806,0.33333334
0.769230818,0.211111114,0.612500012,0.464285731,0.337209314,0.4047619,0.2881356,0.758310424,0.303797601,0.268656688,0.269230806,0.6666667
0.987179512,0.422222222,0.612500012,0.464285731,0.639534902,0.0952381,0.06779661,1,0.36708868,0.164179085,0.230769304,0.33333334
0.987179512,0.422222222,0.612500012,0.464285731,0.639534902,0.0952381,0.06779661,1,0.36708868,0.164179085,0.230769304,0.33333334
0.910256386,0.411111122,0.612500012,0.464285731,0.569767405,0.0952381,0.076271184,1,0.36708868,0.149253725,0.153846117,0.33333334
0.948717949,0.177777779,0.612500012,0.357142849,0.46511629,0.21428572,0.12711865,0.758310424,0.101265847,0.492537343,0.288461465,1
0.923076948,0.233333348,0.612500012,0.892857177,0.686046537,1,0.62711865,1,0.506329054,0.641791024,0.442307656,1
0.384615372,0.433333323,0.299999993,0.53571432,0.662790676,0.16666667,0.27118644,0.79859302,0.721519024,0.492537343,0.230769304,0.6666667
0.833333382,0.211111114,0.612500012,0.64285716,0.697674381,0.35714287,0.34745762,0.859013914,0.278480868,1,0.423076996,1
0.346153871,0.677777799,0.299999993,0.357142849,0.860465149,0.4047619,0.8135593,0.667673081,0.45569619,0.38805965,0.17307696,0.33333334
0.051282051,0.333333319,0.299999993,0.392857143,0.302325566,0.42857143,0.37288135,0.16414963,1,0.611940305,1,1
0.717948693,0.18888888,0.612500012,0.607142823,0.290697679,0.0952381,0.059322033,0.758310424,0.189873357,0.611940305,0.403846154,1
0.564102564,0.366666653,0.612500012,0.607142823,0.581395336,0.47619048,0.58474576,0.869086063,0.569620132,0.358208932,0.249999963,0.33333334
0.256410244,0.299999984,0.612500012,0.285714303,0.418604655,0.52380955,1,0.214504376,0.278480868,0.253731329,0.596153846,0.6666667
0.564102564,0.366666653,0.612500012,0.607142823,0.581395336,0.47619048,0.58474576,0.869086063,0.569620132,0.358208932,0.249999963,0.33333334
0.679487131,0.411111122,0.724999979,0.928571429,0.697674381,0.1904762,0.31355932,1,0.493670838,0.373134291,0.115384615,0.33333334
0.423076935,0.666666698,0.212500002,0.607142823,0.720930242,0.45238096,0.27118644,0.778448721,0.632911513,0.298507406,0.211538462,0.33333334
0.551282002,0.52777781,0.512499996,1,0.604651197,0.6904762,0.87288135,0.979861703,0.468354406,0.358208932,0.17307696,0.33333334
0.999999951,0.311111118,0.637499988,0.392857143,0.290697679,0.11904762,0.15254237,0.939579107,0.177215142,0.402985099,0.17307696,0.6666667
0.935897387,0.511111093,0.724999979,0.357142849,0.430232585,0.0952381,0.10169491,0.79859302,0.24050622,0.447761176,0.307692308,0.6666667
0.5,0.516666643,0.225000009,0.428571395,0.511627926,0.0952381,0.20338982,0.667673081,0.379746896,0.223880566,0.269230806,0.6666667
1,0.522222193,0.562499985,0.499999983,0.558139561,0.23809524,0.13559322,1,0.126582278,0.552238779,0.17307696,0.6666667
0.461538437,0.883333357,0.337500013,0.428571395,0.627906971,0.14285715,0.1440678,0.617324338,0.45569619,0.208955207,0.307692308,0
1,0.377777787,0.649999976,0.464285731,0.430232585,0.26190478,0.2457627,1,0.253164436,0.343283573,0.115384615,0.6666667
0.397435873,0.794444421,0,0.607142823,0.546511631,0.11904762,0.06779661,0.748238274,0.506329054,0.283582047,0.17307696,0.33333334
1,0.377777787,0.649999976,0.464285731,0.430232585,0.26190478,0.2457627,1,0.253164436,0.343283573,0.115384615,0.6666667
0.474358999,0.511111093,0.162499994,0.714285748,0.720930242,0.30952382,0.48305085,0.838869614,0.341772248,0.432835817,0.134615458,0.6666667
0.474358999,0.53333336,0.162499994,0.607142823,0.593023266,0.11904762,0.15254237,0.838869614,0.518987269,0.38805965,0.153846117,0.6666667
0.615384566,0.322222218,0.599999987,1,0.441860429,0.21428572,0.118644066,0.728099977,0.556961917,0.68656719,0.730769194,1
0.538461563,0.399999988,0.512499996,0.85714284,0.674418607,0.5952381,0.3898305,0.818731317,0.518987269,0.298507406,0.403846154,0.6666667
0.705128254,0.588888862,0.462500006,1,0.883720923,0.23809524,0.5,1,0.531645485,0.462686535,0.384615311,0.6666667
0.217948742,0.266666683,0.237499997,0.821428588,0.476744221,0.33333334,0.27966103,0.556897442,0.835442966,0.283582047,0.82692304,0.6666667
0.538461563,0.133333327,0.675000027,0.571428571,0.569767405,0.5714286,0.43220338,0.828803467,0.620253297,0.313432854,0.153846117,0.33333334
1,0.288888884,0.687500015,0.64285716,0.546511631,0.0952381,0.084745765,1,0.101265847,0.313432854,0.192307619,0.33333334
0.371794872,0.577777762,0,0.53571432,0.499999995,0.4047619,0.19491525,0.647534784,0.531645485,0.402985099,0.307692308,0.6666667
0.461538437,0.299999984,0.474999994,0.214285714,0.279069748,0.21428572,0.19491525,0.617324338,0.45569619,0.611940305,0.269230806,0.33333334
0.589743565,0.70555555,0.225000009,0.464285731,1,0.21428572,0.8220339,0.687817381,0,1,0.346153809,0.6666667
0.64102569,0.53333336,0.625,0.499999983,0.523255856,0.64285713,0.5508475,0.969789553,0.759493671,0.358208932,0.249999963,0.33333334
0.64102569,0.53333336,0.625,0.499999983,0.523255856,0.64285713,0.5508475,0.969789553,0.759493671,0.358208932,0.249999963,0.33333334
0.884615385,0.211111114,0.637499988,0.464285731,0.523255856,0.30952382,0.18644068,0.818731317,0.164556926,0.895522397,0.269230806,0.6666667
0.871794823,0.377777787,0.625,0.64285716,1,0.071428575,0.09322034,1,0.291139385,0.552238779,0.346153809,0.33333334
0.858974383,0.277777783,0.512499996,0.499999983,0.627906971,0.11904762,0.084745765,0.879152211,0.24050622,0.701492549,0.17307696,0.33333334
0.474358999,0.466666691,0.299999993,0.892857177,0.488372065,0.35714287,0.89830506,0.758310424,0.468354406,0.417910458,0.192307619,0.33333334
0.461538437,0.488888892,0.287500005,0.892857177,0.511627926,0.30952382,0.8305085,0.758310424,0.481012622,0.432835817,0.192307619,0.33333334
0.692307692,0.511111093,0.274999999,0.357142849,0.5348837,0.1904762,0.22033899,0.738166124,0.291139385,0.328358214,0.211538462,0.33333334
0.423076935,0.433333323,0.3125,0.714285748,0.499999995,0.47619048,0.33050847,0.738166124,0.746835455,0.940298474,0.711538535,0.6666667
0.282051307,0.633333331,0,1,1,0.47619048,0.44067797,0.969789553,0.708860808,0.582089587,0.346153809,0.33333334
0.282051307,0.633333331,0,1,1,0.47619048,0.44067797,0.969789553,0.708860808,0.582089587,0.346153809,0.33333334
0.538461563,0.53333336,0.36249999,0.464285731,0.744186017,0.0952381,0.076271184,0.879152211,0.582278348,0.238805969,0.134615458,0.33333334
0.538461563,0.53333336,0.36249999,0.464285731,0.744186017,0.0952381,0.076271184,0.879152211,0.582278348,0.238805969,0.134615458,0.33333334
0.525641001,0.466666691,0.324999988,0.571428571,0.732558173,0.14285715,0.21186441,0.758310424,0.468354406,0.402985099,0.17307696,0.6666667
0.384615372,0.62777778,0.287500005,0.499999983,0.895348854,0.45238096,0.66101694,0.637462635,0.392405112,0.417910458,0.17307696,0.33333334
0.525641001,0.466666691,0.324999988,0.571428571,0.732558173,0.14285715,0.21186441,0.758310424,0.468354406,0.402985099,0.17307696,0.6666667
0.743589695,0.177777779,0.675000027,0.64285716,0.825581357,0.0952381,0.11016949,0.879152211,0.443037975,0.447761176,0.211538462,0.33333334
0.384615372,0.322222218,0.175000001,0.75,0.616279041,0.47619048,0.31355932,0.637462635,0.531645485,0.358208932,0.403846154,0.6666667
0.705128254,0.905555558,0.274999999,0.892857177,0.825581357,0.23809524,0.6779661,1,0.67088616,0.462686535,0.557692344,0
0.423076935,0.255555549,0.262499992,0.357142849,0.45348836,1,0.8135593,0.637462635,0.468354406,0.373134291,0.211538462,0.33333334
0.525641001,0.799999971,0,0.17857142,0.360465089,0.54761904,0.22881356,0.536759145,0.468354406,0.328358214,0.249999963,0.33333334
0.64102569,0.844444439,0.350000001,0.53571432,0.604651197,0.6904762,1,0.788520871,0.430379759,0.298507406,0.192307619,0.33333334
0.628205128,0.849999989,0.337500013,0.499999983,0.581395336,0.71428573,1,0.778448721,0.430379759,0.298507406,0.192307619,0.33333334
0.397435873,0.883333357,0.149999997,0.464285731,1,0.14285715,0.1440678,0.637462635,0.569620132,0.477611894,0.346153809,1
0.551282002,0.18888888,0.437499993,0.357142849,0.38372095,0.5714286,0.43220338,0.697883528,0.354430464,1,0.365384652,0.6666667
0.679487131,0.466666691,0.562499985,0.499999983,0.430232585,0.35714287,0.2881356,0.90936866,0.620253297,0.432835817,0.192307619,0.33333334
0.628205128,0.522222193,0.549999997,0.499999983,0.430232585,0.47619048,0.5254237,0.919434807,0.708860808,0.447761176,0.211538462,0.33333334
0.679487131,0.466666691,0.562499985,0.499999983,0.430232585,0.35714287,0.2881356,0.90936866,0.620253297,0.432835817,0.192307619,0.33333334
0.628205128,0.522222193,0.549999997,0.499999983,0.430232585,0.47619048,0.5254237,0.919434807,0.708860808,0.447761176,0.211538462,0.33333334
0.679487131,0.466666691,0.562499985,0.499999983,0.430232585,0.35714287,0.2881356,0.90936866,0.620253297,0.432835817,0.192307619,0.33333334
0.410256435,0.577777762,0.125000002,1,0.941860489,0.0952381,0.042372882,0.838869614,0.594936564,0.53731342,0.32692315,1
0.346153871,0.61111113,0.062500001,0.96428568,0.848837218,0.11904762,0.118644066,0.718027827,0.632911513,0.447761176,0.32692315,0.33333334
0.474358999,0.805555587,0.0125,0.464285731,0.418604655,0.0952381,0.06779661,0.667673081,0.531645485,0.373134291,0.5,0
0.525641001,0.399999988,0.375000015,0.678571412,0.372093019,0.21428572,0.18644068,0.637462635,0.544303701,0.507462702,0.538461502,1
0.269230745,0.333333319,0.337500013,1,0.39534888,0.54761904,1,0.476332249,0.329114033,0.358208932,0.557692344,0.6666667
0.782051258,0.344444452,0.487499982,0.464285731,0.837209288,0.16666667,0.22033899,0.859013914,0,0.253731329,0.230769304,0.33333334
0.666666691,0.844444439,0.3125,0.571428571,0.813953513,0.8095238,1,1,0.645569729,0.507462702,0.538461502,0.33333334
1,0.266666683,0.81249997,1,0.720930242,0.5,0.5508475,0.758310424,0.101265847,0.761193986,1,0.33333334
0.615384566,0.233333348,0.737499967,0.678571412,0.523255856,0.1904762,0.20338982,0.758310424,0.278480868,0.313432854,0.692307692,0.6666667
0.512820562,0.388888888,0.587499999,0.53571432,0.46511629,0.14285715,0.19491525,0.788520871,0.227848005,0.194029847,0.211538462,0.33333334
0.653846129,0.477777791,0.212500002,0.714285748,0.616279041,0.45238096,0.3983051,1,0.303797601,0.417910458,0.192307619,0.33333334
0.782051258,0.344444452,0.487499982,0.464285731,0.837209288,0.16666667,0.22033899,0.859013914,0,0.253731329,0.230769304,0.33333334
0.948717949,0.422222222,0.737499967,0.17857142,0.45348836,0.52380955,0.30508474,0.79859302,0.025316552,0.522388061,0.403846154,1
0.333333309,0.444444423,0.0875,0.17857142,0.46511629,0.0952381,0.118644066,0.728099977,0.531645485,0.716417908,0.230769304,0.6666667
0.320512808,0.799999971,0.024999999,1,0.720930242,0.0952381,0.059322033,0.697883528,0.645569729,0.358208932,0.5,0
0.333333309,0.444444423,0.0875,0.17857142,0.46511629,0.0952381,0.118644066,0.728099977,0.531645485,0.716417908,0.230769304,0.6666667
0.371794872,0.333333319,0.387500003,0.250000009,0.5348837,0.33333334,0.30508474,0.778448721,0.518987269,0.462686535,0.115384615,0.33333334
0.333333309,0.499999992,0.074999998,0.250000009,0.488372065,0.1904762,0.1779661,0.718027827,0.582278348,0.552238779,0.230769304,0.6666667
0.705128254,0.177777779,0.57500001,0.321428554,0.18604652,0.0952381,0.059322033,0.738166124,0.177215142,0.68656719,0.346153809,0.6666667
0.96153851,0.311111118,0.649999976,0.392857143,0.674418607,0.33333334,0.40677965,1,0.164556926,0.492537343,0.346153809,0.33333334
0.615384566,0.522222193,0.175000001,0.392857143,0.581395336,0.5714286,0.3559322,0.808659168,0.303797601,0.343283573,0.249999963,0.33333334
0.474358999,0.411111122,0.450000018,0.321428554,1,0.11904762,0.084745765,0.79859302,0.354430464,0.402985099,0.211538462,0.6666667
0.858974383,0.244444448,0.562499985,0.392857143,0.558139561,0.11904762,0.076271184,0.879152211,0.050632984,0.492537343,0.153846117,0.6666667
0.692307692,0.677777799,0.537500009,0.499999983,0.290697679,0.33333334,0.21186441,0.657600932,0.316455817,0.358208932,0.5,0.33333334
0.858974383,0.244444448,0.562499985,0.392857143,0.558139561,0.11904762,0.076271184,0.879152211,0.050632984,0.492537343,0.153846117,0.6666667
0.294871807,0.311111118,0.299999993,0.571428571,0.569767405,0.6904762,0.33050847,0.587107888,0.45569619,0.373134291,0.307692308,0.33333334
0.461538437,0.677777799,0.262499992,0.285714303,0.46511629,0.0952381,0.059322033,0.677745231,0.379746896,0.283582047,0.211538462,0.33333334
0.666666691,1,0.425000004,0.392857143,0.523255856,0.7380952,1,0.79859302,0.316455817,0.298507406,0.211538462,0.33333334
0.461538437,0.677777799,0.262499992,0.285714303,0.46511629,0.0952381,0.059322033,0.677745231,0.379746896,0.283582047,0.211538462,0.33333334
0.794871819,0.311111118,0.512499996,0.464285731,0.581395336,0.14285715,0.09322034,0.838869614,0.227848005,0.507462702,0.17307696,0.6666667
0.602564127,0.322222218,0.487499982,0.464285731,0.348837245,0.26190478,0.21186441,0.838869614,0.45569619,0.477611894,0.346153809,0.33333334
0.794871819,0.311111118,0.512499996,0.464285731,0.581395336,0.14285715,0.09322034,0.838869614,0.227848005,0.507462702,0.17307696,0.6666667
0.512820562,0.755555569,0.137499999,0.499999983,0.581395336,0.26190478,0.21186441,0.788520871,0.632911513,0.223880566,0.288461465,0.33333334
0.474358999,0.733333302,0.125000002,0.607142823,0.546511631,1,0.6864407,0.828803467,0.734177239,0.298507406,0.307692308,0.33333334
0.794871819,0.155555545,0.562499985,0.85714284,0.302325566,0.45238096,0.3644068,0.718027827,0.291139385,0.313432854,0.230769304,0.33333334
1,0.344444452,0.724999979,0.357142849,0.418604655,0.33333334,0.2881356,1,0.202531573,0.238805969,0.115384615,0.33333334
0.435897436,0.366666653,0.287500005,0.464285731,0.697674381,0.35714287,0.19491525,0.617324338,0.392405112,0.238805969,0.346153809,0.6666667
0.5,0.377777787,0.387500003,0.482142857,0.511627926,0.7380952,0.44067797,0.79859302,0.544303701,0.313432854,0.269230806,0.33333334
0.448717998,0.733333302,0.287500005,0.607142823,0.290697679,0.0952381,0.076271184,0.697883528,0.594936564,0.343283573,0.557692344,0.33333334
0.666666691,0.955555577,0.399999991,0.499999983,0.511627926,0.8095238,1,0.79859302,0.443037975,0.223880566,0.192307619,0.33333334
0.448717998,0.733333302,0.287500005,0.607142823,0.290697679,0.0952381,0.076271184,0.697883528,0.594936564,0.343283573,0.557692344,0.33333334
0.320512808,0.588888862,0.225000009,0.321428554,0.418604655,0.2857143,0.2881356,0.697883528,0.683544376,0.402985099,0.134615458,0.33333334
0.576923126,0.577777762,0.287500005,0.785714252,0.709302312,0.2857143,0.27118644,0.979861703,0.481012622,0.38805965,0.249999963,0.33333334
0.397435873,0.600000029,0.049999999,0.250000009,0.058139544,0.071428575,0.025423728,0.617324338,0.632911513,0.208955207,0.192307619,0.33333334
0.448717998,0.288888884,0.599999987,0.321428554,1,0.0952381,0.09322034,0.758310424,0.506329054,1,0.192307619,0.33333334
0.358974371,1,0,1,0.732558173,0.0952381,0.06779661,0.657600932,0.924050778,0.313432854,0.442307656,0
0.589743565,0.888888907,0.299999993,0.607142823,0.616279041,0.26190478,0.7372881,0.979861703,0.734177239,0.313432854,0.269230806,0.33333334
0.512820562,0.411111122,0.637499988,0.392857143,1,0.35714287,0.47457626,0.788520871,0.164556926,1,0.115384615,0.33333334
0.564102564,0.399999988,0.399999991,0.678571412,0.581395336,0.47619048,0.9830508,0.838869614,0.531645485,0.432835817,0.192307619,0.33333334
0.564102564,0.388888888,0.387500003,0.64285716,0.581395336,0.54761904,1,0.838869614,0.518987269,0.417910458,0.192307619,0.33333334
0.064102552,0.388888888,0.024999999,0.142857126,2.15E-08,0.4047619,0.3220339,0.204432226,1,0.432835817,0.846153883,0.6666667
